0,2690,9,73700000,1,36,8,1104500000,1254100000,1389700000
0,2691,9,15350000,1,1,2,1357000000,1261000000,1382000000
0,2692,9,50000,1,103,1,1325400000,1395800000,1395800000
0,2693,9,4450000,1,6,2,1009800000,1281100000,1380000000
1,2694,9,7410000,1,6,1,820450000,1177900000,1177900000
0,2695,9,9721300,12,33,5,1041400000,1244600000,1310700000
0,2696,9,70000000,1,118,2,631150000,1348000000,1367500000
1,2697,9,7300000,1,30,2,946680000,1162300000,1208700000
0,2698,9,13600000,1,54,1,1230800000,1331600000,1331600000
0,2699,9,6898400,7,266,3,1199100000,1274700000,1376600000
0,2700,27,5200000,1,1,1,1136100000,1260100000,1260100000
0,2701,9,4660600,1,1,2,1262300000,1299700000,1311600000
0,2702,22,9500000,1,57,1,1293800000,1375300000,1375300000
0,2703,9,946520,1,422,4,915150000,1281600000,1370400000
0,2704,9,3124100,1,1,1,1230800000,1317800000,1317800000
0,2705,307,928940,1,155,2,1104500000,1252500000,1264600000
0,2706,9,2876400,1,2,3,473390000,1261400000,1383000000
0,2707,9,1335000,1,76,4,1199100000,1249600000,1407100000
0,2708,9,14024000,1,86,2,536460000,1310300000,1392100000
1,2709,9,172260000,1,76,8,852080000,1105100000,1324300000
0,2710,9,24100000,11,32,1,1041400000,1394200000,1394200000
0,2711,9,821890,1,76,1,757380000,1274300000,1274300000
0,2712,9,750000,1,93,1,1230800000,1310700000,1310700000
0,2713,9,55100000,1,16,4,1167600000,1256100000,1347500000
0,2714,9,250000,1,36,1,1230800000,1257500000,1257500000
0,2715,9,862870,1,125,1,883610000,1244400000,1244400000
0,2716,9,280000,1,36,2,725850000,1237400000,1275600000
0,2717,9,682240,1,57,1,852080000,1353600000,1353600000
0,2718,9,690000,1,186,1,1136100000,1389000000,1389000000
0,2719,51,9474500,7,423,3,820450000,1152000000,1241700000
0,2720,6,40000,61,424,1,1325400000,1334000000,1334000000
0,2721,9,10919000,1,67,2,915150000,1239900000,1245900000
0,2722,9,2000000,1,36,1,1293800000,1311600000,1311600000
0,2723,9,394410,31,326,1,1292800000,1292800000,1292800000
0,2724,9,4640000,8,22,1,1041400000,1214800000,1214800000
0,2725,9,50780000,1,8,3,1325400000,1346800000,1408000000
0,2726,308,49083000,1,56,5,1041400000,1272300000,1404200000
0,2727,57,150000,1,154,1,1337000000,1345100000,1345100000
0,2728,1,925000,1,1,2,1293800000,1352600000,1396800000
0,2729,9,1965000,1,1,2,1230800000,1267000000,1335800000
0,2730,15,800000,1,1,2,1267400000,1326800000,1333200000
0,2731,307,345000,1,1,1,1376900000,1388400000,1388400000
0,2732,9,599210,1,86,1,1230800000,1376500000,1376500000
0,2733,9,20469000,4,314,2,915150000,1251900000,1348700000
0,2734,9,11321000,1,125,2,694220000,1289500000,1352300000
0,2735,43,1400000,12,33,1,1293800000,1375300000,1375300000
0,2736,9,40000,6,14,1,1325400000,1342600000,1342600000
0,2737,9,2317000,1,26,4,1293800000,1275400000,1367500000
0,2738,27,5000000,11,32,1,1104500000,1221500000,1221500000
0,2739,9,400700,1,23,1,1293800000,1359700000,1359700000
0,2740,9,8000000,9,204,1,1041400000,1115900000,1115900000
0,2741,43,1000000,1,243,1,1041400000,1380600000,1380600000
0,2742,17,4250400,1,63,1,1072900000,1339700000,1339700000
1,2743,9,2600000,2,253,1,1136100000,1349000000,1349000000
0,2744,9,3065500,1,244,2,1136100000,1245000000,1306300000
0,2745,132,1650000,11,32,1,1072900000,1213200000,1213200000
0,2746,9,375000,1,26,2,1230800000,1263300000,1323000000
0,2747,57,1500000,1,186,1,1072900000,1299500000,1299500000
0,2748,9,4650000,1,36,3,1199100000,1237900000,1407900000
0,2749,57,486000,1,136,1,1196500000,1346400000,1346400000
0,2750,9,40664000,1,136,7,1104500000,1181500000,1333700000
0,2751,43,4818900,1,127,4,852080000,1299600000,1395800000
0,2752,33,74639000,1,10,6,1009800000,1199100000,1373300000
0,2753,309,25000,1,122,2,1407700000,1371800000,1404700000
0,2754,9,10000000,1,1,1,946680000,1179900000,1179900000
0,2755,9,4494700,10,145,2,1136100000,1202200000,1324300000
0,2756,310,360000,26,80,4,1257000000,1259600000,1341100000
0,2757,9,216000,30,119,1,1136100000,1187700000,1187700000
0,2758,9,6771500,1,28,1,978310000,1305000000,1305000000
0,2759,9,1559800,1,17,3,1230800000,1392000000,1408700000
0,2760,9,5500000,1,63,1,1199100000,1229300000,1229300000
0,2761,9,30000000,1,134,1,1293800000,1406100000,1406100000
0,2762,9,3900000,1,56,2,1009800000,1336700000,1342500000
1,2763,9,1400000,12,112,1,757380000,1250200000,1250200000
0,2764,9,3978000,1,313,4,1009800000,1193900000,1311200000
0,2765,9,11188000,2,425,3,1072900000,1112300000,1279500000
0,2766,43,175000,1,30,1,1262300000,1344600000,1344600000
0,2767,43,3000000,1,16,1,1167600000,1284000000,1284000000
0,2768,9,608000,9,150,1,915150000,1178800000,1178800000
0,2769,9,3500000,1,190,1,852080000,1271000000,1271000000
0,2770,9,29330000,1,1,5,709000000,1240900000,1399200000
0,2771,9,4195000,1,56,2,1104500000,1301600000,1333700000
0,2772,9,3491100,1,1,1,1357000000,1393300000,1393300000
0,2773,6,950000,1,16,1,1041400000,1244700000,1244700000
0,2774,6,1706300,7,15,1,1072900000,1199100000,1199100000
0,2775,210,35000,13,117,2,1344800000,1368400000,1401800000
0,2776,9,7000000,1,122,1,347160000,1288200000,1288200000
0,2777,9,133310000,7,163,4,1136100000,1065400000,1257800000
0,2778,9,350000,1,170,2,1167600000,1251800000,1277900000
0,2779,9,6513900,1,12,1,1104500000,1372600000,1372600000
0,2780,9,13949000,1,79,2,1167600000,1334300000,1373500000
0,2781,17,1100000,1,21,2,1122900000,1176200000,1199300000
0,2782,9,1933100,7,219,1,1230800000,1349300000,1349300000
0,2783,9,9300000,1,1,4,1165200000,1301400000,1389800000
0,2784,17,73000000,1,1,4,1009800000,1103500000,1231700000
0,2785,6,1268400,1,86,2,1009800000,1237900000,1240400000
0,2786,57,225000,1,16,1,1230800000,1325700000,1325700000
0,2787,22,2400000,1,6,1,1391600000,1391600000,1391600000
0,2788,248,4000000,1,298,1,1167600000,1404900000,1404900000
0,2789,22,2100000,1,16,1,883610000,1285800000,1285800000
0,2790,43,700000,1,6,1,1357000000,1406500000,1406500000
0,2791,6,264100,25,77,1,1251400000,1285900000,1285900000
0,2792,3,350000,1,1,1,1194500000,1193900000,1193900000
0,2793,57,320000,13,168,1,1262300000,1386300000,1386300000
0,2794,72,28000000,1,338,1,-2871700000,1377200000,1377200000
0,2795,22,64000000,1,1,2,1072900000,1335800000,1377000000
0,2796,300,100000,12,33,1,1285900000,1285900000,1285900000
0,2797,1,6570000,2,4,1,946680000,1146500000,1146500000
0,2798,229,3500000,1,6,1,1238500000,1346500000,1346500000
0,2799,70,8019100,1,41,6,1209600000,1287400000,1393900000
0,2800,311,1235000,1,16,1,1304200000,1356900000,1356900000
0,2801,94,635000,1,141,1,1293800000,1388500000,1388500000
0,2802,51,123180000,1,67,8,1041400000,1127200000,1392200000
0,2803,36,120000,12,46,3,1357000000,1390300000,1405500000
0,2804,74,2000000,40,176,1,1359500000,1372000000,1372000000
0,2805,78,44700000,3,5,5,946680000,1141200000,1246400000
0,2806,1,264990,25,77,1,1331700000,1345700000,1345700000
0,2807,10,3000000,28,94,2,793320000,1331500000,1366200000
0,2808,67,267290,9,25,1,1357500000,1408000000,1408000000
0,2809,43,4788800,28,94,2,662690000,1104500000,1139400000
0,2810,195,20265,20,135,1,1357000000,1391200000,1391200000
0,2811,43,1971300,1,28,3,1199100000,1252900000,1318400000
0,2812,6,7000000,33,377,1,978310000,1196900000,1196900000
0,2813,26,210000,1,1,1,1293800000,1339400000,1339400000
0,2814,2,800000,1,6,1,1262300000,1320700000,1320700000
0,2815,36,2000000,21,53,1,1389700000,1389700000,1389700000
0,2816,36,20000000,1,1,1,1293800000,1401400000,1401400000
0,2817,180,35000000,1,1,2,1357000000,1362700000,1407200000
0,2818,51,12000000,1,1,2,1357000000,1402900000,1409800000
0,2819,47,2500000,1,1,1,1138800000,1217500000,1217500000
0,2820,6,484330,12,33,1,1383300000,1388600000,1388600000
1,2821,73,1500000,1,6,1,1293800000,1368800000,1368800000
0,2822,43,130000,1,426,1,1072900000,1191300000,1191300000
0,2823,10,223000,12,44,4,1355700000,1358200000,1400800000
0,2824,3,31400000,1,6,6,1215500000,1199100000,1341900000
0,2825,23,365000,1,1,1,1167600000,1248300000,1248300000
0,2826,10,50000,1,298,1,1241100000,1275400000,1275400000
0,2827,45,40700000,1,1,3,788920000,1167600000,1189500000
0,2828,18,732240,1,92,3,1357000000,1378000000,1403000000
1,2829,3,13300000,1,1,2,1038700000,1057000000,1094000000
0,2830,18,32510000,1,30,3,1304200000,1357500000,1399500000
0,2831,12,774180,7,15,1,1378100000,1387100000,1387100000
0,2832,237,1165800,1,1,1,1230800000,1401300000,1401300000
0,2833,1,40000,6,14,1,1357000000,1367400000,1367400000
0,2834,51,25035000,1,16,2,1293800000,1302800000,1370400000
0,2835,22,8500000,12,201,2,1104500000,1387400000,1401100000
0,2836,14,3000000,12,33,1,1192800000,1386800000,1386800000
0,2837,167,40750000,1,1,3,1094000000,1125500000,1221500000
0,2838,153,27750000,1,16,4,1072900000,1072900000,1257400000
0,2839,46,22500000,1,21,2,1133400000,1136100000,1223200000
0,2840,8,6333400,1,1,2,1262300000,1323700000,1358300000
0,2841,51,40800000,1,1,6,959820000,962410000,1228800000
0,2842,7,45000,32,115,2,1288600000,1314800000,1314800000
0,2843,46,8000000,1,1,1,1041400000,1234800000,1234800000
0,2844,3,2000000,1,170,1,1212500000,1374500000,1374500000
0,2845,223,400000,1,7,2,1293800000,1296800000,1381200000
0,2846,254,870000,1,1,2,1262300000,1303900000,1303900000
0,2847,6,365000,1,110,2,1283200000,1283300000,1298900000
1,2848,59,345000,1,63,1,1220200000,1262300000,1262300000
0,2849,12,450000,1,79,2,1346500000,1357000000,1372600000
0,2850,18,10548000,1,19,4,1296500000,1314800000,1409000000
0,2851,20,250000,1,1,1,1262300000,1262300000,1262300000
0,2852,22,1300000,7,15,2,1199500000,1202300000,1231000000
0,2853,103,200000,1,1,2,1277900000,1290600000,1290600000
0,2854,12,28500000,1,1,4,1211200000,1211200000,1372100000
0,2855,143,40000,7,15,1,1326200000,1361100000,1361100000
0,2856,6,50000,13,368,1,1297000000,1296500000,1296500000
0,2857,6,100000,1,1,1,1318000000,1332300000,1332300000
0,2858,6,250000,1,79,1,1072900000,1340800000,1340800000
0,2859,7,700000,1,3,1,1009800000,1366700000,1366700000
0,2860,20,4000000,11,32,2,1301600000,1338400000,1408000000
0,2861,6,10000000,7,15,1,1325400000,1396200000,1396200000
0,2862,12,53000,1,155,1,1295800000,1398200000,1398200000
0,2863,6,1700000,1,1,1,946680000,1181500000,1181500000
0,2864,10,3700000,28,94,2,1276800000,1293800000,1320100000
0,2865,5,100000,1,3,1,1341100000,1341100000,1341100000
0,2866,216,4201800,1,19,3,1335800000,1359700000,1408400000
0,2867,12,59763000,1,1,5,1104500000,1101900000,1305700000
0,2868,22,6110000,7,15,1,820450000,1143700000,1143700000
0,2869,153,1000000000,12,33,1,441760000,1383500000,1383500000
0,2870,98,100,1,388,1,1358900000,1389500000,1389500000
0,2871,6,15000000,1,28,1,852080000,1241700000,1241700000
0,2872,6,1250000,1,54,1,1257000000,1314800000,1314800000
0,2873,12,50000,1,79,1,1199100000,1344800000,1344800000
0,2874,6,576000,1,165,1,1293800000,1355300000,1355300000
0,2875,20,75318,25,427,2,1380600000,1357000000,1385900000
0,2876,47,2500000,1,428,1,1072900000,1150200000,1150200000
0,2877,312,14000000,9,25,1,1317300000,1387300000,1387300000
0,2878,1,2500000,1,63,2,1262300000,1262300000,1309500000
0,2879,51,9500000,1,1,2,944440000,1382500000,1396800000
0,2880,3,100000000,1,6,1,1262300000,1314800000,1314800000
0,2881,113,5000,1,2,1,1378000000,1383400000,1383400000
0,2882,313,28200000,1,63,3,1104500000,1185800000,1329200000
0,2883,75,2623000,12,383,3,1283300000,1285800000,1379500000
0,2884,6,1500200,1,21,1,915150000,1331800000,1331800000
0,2885,218,300000,12,46,1,1343800000,1379900000,1379900000
0,2886,27,150000000,12,383,1,1262300000,1386100000,1386100000
0,2887,14,360000,12,263,1,1373700000,1398000000,1398000000
0,2888,281,28000000,1,16,3,1136100000,1164900000,1254300000
0,2889,9,200000,1,243,1,1230800000,1238500000,1238500000
1,2890,15,5926500,1,3,2,1075600000,1239900000,1258700000
0,2891,53,10000000,1,1,1,1136100000,1252500000,1252500000
0,2892,15,1611600,2,259,1,1051700000,1195300000,1195300000
0,2893,43,500000,7,15,1,1346500000,1392300000,1392300000
0,2894,265,23225000,1,19,4,1262300000,1318800000,1386000000
0,2895,6,1000000,12,46,1,1262300000,1289200000,1289200000
0,2896,22,7700000,1,6,2,1323100000,1323100000,1399900000
0,2897,22,51275000,1,1,7,967770000,1009800000,1389700000
0,2898,25,40500000,1,1,5,1167600000,1193900000,1314100000
0,2899,20,1000000,1,136,1,1230800000,1368100000,1368100000
0,2900,2,60200000,1,1,9,1180700000,1188600000,1370400000
0,2901,6,25000,1,45,1,1199100000,1215100000,1215100000
0,2902,6,2700000,1,1,1,1349000000,1398100000,1398100000
0,2903,6,1500000,1,17,1,1262300000,1319200000,1319200000
0,2904,2,97500,1,403,1,1325400000,1388500000,1388500000
0,2905,19,2100000,7,15,2,1262300000,1293800000,1373200000
0,2906,20,28000000,1,1,2,1167600000,1246500000,1256900000
0,2907,23,25000,1,6,1,1357000000,1393600000,1393600000
0,2908,89,30000000,7,429,1,1157100000,1183200000,1183200000
0,2909,16,4400000,23,185,1,1325400000,1330600000,1330600000
0,2910,44,6000000,7,15,2,1178500000,1199100000,1311600000
0,2911,10,100000,1,6,1,1357000000,1357000000,1357000000
0,2912,134,6600000,1,6,5,1204300000,1268500000,1331900000
0,2913,10,39869000,12,46,4,1275400000,1297000000,1410100000
0,2914,47,27300000,1,6,7,1114900000,1141200000,1343600000
1,2915,10,12931000,1,1,2,1171200000,1263400000,1271900000
0,2916,12,2341400,7,15,2,1072900000,1167600000,1322700000
0,2917,9,500000,1,67,1,1261500000,1297100000,1297100000
0,2918,185,1975000,1,79,2,1322300000,1374200000,1402500000
0,2919,12,125000,1,104,1,1136100000,1136100000,1136100000
0,2920,19,2250000,1,1,2,1328700000,1336600000,1386200000
0,2921,57,7011000,1,86,2,1293800000,1364200000,1403000000
0,2922,3,1000000,1,16,1,1325400000,1371000000,1371000000
0,2923,314,2025000,1,1,2,1375300000,1370000000,1403700000
1,2924,315,20000,11,32,1,1136100000,1199100000,1199100000
0,2925,3,125000,11,32,1,1212300000,1212300000,1212300000
0,2926,25,15500000,1,1,3,1107200000,1184500000,1242300000
0,2927,6,20000,1,100,1,1308100000,1308100000,1308100000
0,2928,3,8000000,30,119,4,1225500000,1339100000,1396500000
0,2929,3,6536600,1,6,3,1151700000,1167600000,1269800000
0,2930,159,3000000,11,32,1,1146400000,1167600000,1167600000
0,2931,3,70000,33,124,1,1388500000,1357000000,1357000000
0,2932,6,600000,1,6,1,1369800000,1378000000,1378000000
0,2933,7,1573700,5,200,1,1290500000,1343000000,1343000000
1,2934,6,50000,20,430,1,1249100000,1249100000,1249100000
0,2935,10,4770000,1,1,4,1314800000,1314100000,1358900000
0,2936,159,158870,7,264,2,1316400000,1314800000,1328100000
0,2937,19,5000000,1,1,2,1268200000,1304200000,1378300000
0,2938,27,980000000,1,1,5,978310000,1199100000,1368100000
0,2939,94,930000,1,93,1,1343800000,1349300000,1349300000
0,2940,239,20000000,1,63,3,1265600000,1332700000,1369800000
0,2941,7,1650000,1,17,1,1269200000,1382600000,1382600000
0,2942,22,41000000,1,1,3,1230800000,1220200000,1350500000
0,2943,316,51050000,1,1,4,1262300000,1230800000,1312200000
0,2944,7,2400000,1,1,3,1359700000,1362100000,1391600000
0,2945,143,40000,1,1,1,1293800000,1332700000,1332700000
1,2946,317,500000,7,15,1,1251800000,1251800000,1251800000
0,2947,204,769040,7,15,2,1280600000,1360600000,1361400000
0,2948,7,374000,1,344,1,1293800000,1323300000,1323300000
0,2949,17,7070000,1,118,5,1230800000,1292400000,1406600000
0,2950,3,1000000,1,6,1,1357000000,1383500000,1383500000
0,2951,26,65500000,12,33,3,1293800000,1322700000,1375300000
0,2952,157,58000000,1,6,3,1325400000,1361200000,1398400000
0,2953,47,221000000,1,1,7,883610000,883610000,1280300000
0,2954,3,63793,7,431,1,1199100000,1347100000,1347100000
0,2955,15,600000,12,44,1,1293800000,1373900000,1373900000
0,2956,9,1431800,1,45,1,1041400000,1254700000,1254700000
0,2957,9,138500000,1,16,5,694220000,1268400000,1351300000
0,2958,318,45700000,1,1,2,1009800000,1325400000,1391800000
0,2959,51,27500000,1,1,2,1325400000,1340100000,1390200000
0,2960,22,9100000,1,19,3,1059700000,1358800000,1393600000
0,2961,3,125000,1,93,1,1293800000,1395900000,1395900000
1,2962,23,1310000,1,1,1,1136100000,1279000000,1279000000
0,2963,93,8375000,1,30,8,1293800000,1296400000,1409000000
0,2964,74,27800000,12,33,2,1007200000,1256700000,1311200000
0,2965,6,39778000,1,86,7,1277900000,1287400000,1401800000
0,2966,40,5317500,1,1,2,1151700000,1322200000,1409500000
0,2967,17,1799700,1,54,1,1072900000,1248100000,1248100000
0,2968,6,13500000,1,16,5,946680000,1280900000,1377600000
0,2969,115,5400000,1,16,3,1280600000,1280600000,1401200000
0,2970,87,98262,7,15,1,1262300000,1401300000,1401300000
0,2971,10,7692500,1,1,1,1136100000,1373500000,1373500000
0,2972,1,19000000,1,1,2,1325400000,1360800000,1380000000
0,2973,319,920960,4,11,6,1357000000,1380700000,1407900000
0,2974,94,372570,7,15,1,1293800000,1293800000,1293800000
0,2975,2,20350000,1,16,4,1212300000,1207000000,1327400000
0,2976,1,6000000,1,6,1,946680000,1117600000,1117600000
0,2977,7,21600000,1,6,3,883610000,1261400000,1392200000
0,2978,99,10236000,3,5,2,820450000,1212300000,1375300000
0,2979,6,1250000,1,83,2,1172700000,1180700000,1271100000
0,2980,7,270000,13,117,3,1325100000,1328100000,1389100000
0,2981,17,37397000,1,79,2,1262300000,1293700000,1334800000
0,2982,22,98500000,1,1,4,1230800000,1257000000,1379500000
0,2983,12,50100000,1,1,4,1167600000,1207000000,1327000000
0,2984,3,1500000,1,178,1,1325400000,1357700000,1357700000
0,2985,111,12300000,2,4,2,1153400000,1167600000,1243800000
0,2986,22,5410000,2,4,1,1136100000,1181000000,1181000000
0,2987,79,162620,23,62,1,1259600000,1301600000,1301600000
0,2988,47,13400000,1,1,1,1009800000,1107200000,1107200000
0,2989,7,2000000,1,17,1,1104500000,1122900000,1122900000
1,2990,6,8605200,1,162,4,1136100000,1136100000,1262800000
0,2991,12,11500000,1,1,1,1072900000,1107200000,1107200000
0,2992,6,3216500,23,62,1,1230800000,1392200000,1392200000
0,2993,320,6116900,1,93,2,1149900000,1179700000,1270500000
0,2994,321,4527100,1,19,2,1104500000,1297100000,1405900000
0,2995,7,1000,12,46,1,1397700000,1402400000,1402400000
0,2996,6,850000,1,6,3,1262300000,1357000000,1357000000
0,2997,185,49000000,1,19,2,915150000,955930000,995850000
0,2998,22,4000000,1,21,1,1136100000,1202800000,1202800000
0,2999,22,10000000,1,1,2,1351700000,1358500000,1384900000
0,3000,22,23400000,1,16,2,1104500000,1127700000,1141600000
0,3001,13,36500000,1,1,3,1293800000,1317000000,1402400000
0,3002,9,420000,1,122,1,631150000,1263300000,1263300000
0,3003,305,1700000,1,1,1,1281800000,1307800000,1307800000
0,3004,9,3900000,28,94,1,1333200000,1409500000,1409500000
0,3005,9,65000000,1,16,2,1293800000,1302500000,1389100000
0,3006,22,30200000,12,33,2,1072900000,1275000000,1335900000
1,3007,10,6000000,1,1,1,639710000,1175400000,1175400000
0,3008,3,1680500,1,432,1,536460000,1322800000,1322800000
0,3009,43,13345000,1,1,3,1293800000,1347200000,1395200000
0,3010,287,550000,1,118,2,1199100000,1336000000,1346900000
0,3011,6,3000000,1,19,1,946680000,1382400000,1382400000
0,3012,51,3000000,62,433,1,1072900000,1112600000,1112600000
0,3013,74,450000,1,1,3,1312100000,1317300000,1371600000
0,3014,17,9100000,1,1,1,347160000,1372300000,1372300000
0,3015,107,2580000,1,1,1,1388500000,1407300000,1407300000
0,3016,22,1000000,1,54,1,978310000,1368500000,1368500000
0,3017,27,810500,3,236,1,938740000,1372600000,1372600000
0,3018,71,133000000,1,67,2,1016200000,1214200000,1314800000
0,3019,10,27029000,1,16,3,915150000,1105900000,1264000000
0,3020,322,18934000,1,8,4,1041400000,1174900000,1389200000
0,3021,43,8750000,1,67,4,1041400000,1193800000,1327500000
0,3022,6,10000000,1,1,1,1304200000,1323900000,1323900000
0,3023,261,30041000,1,1,5,1230800000,1305600000,1406100000
0,3024,7,3164000,1,190,3,1009800000,1299100000,1387500000
0,3025,3,15000000,13,35,2,1293800000,1327400000,1395100000
0,3026,10,39000000,12,112,4,1009800000,1112600000,1232600000
0,3027,6,13525000,1,76,3,1167600000,1167600000,1405600000
0,3028,6,800000,1,1,1,1235900000,1279200000,1279200000
0,3029,253,33500000,1,104,2,883610000,1170000000,1374500000
0,3030,27,600000,19,434,1,1328100000,1364700000,1364700000
0,3031,6,1000000,1,1,1,1325400000,1346900000,1346900000
0,3032,260,1530000,1,16,1,1272700000,1366700000,1366700000
0,3033,241,590000,1,435,2,1313400000,1388400000,1409200000
1,3034,99,4000000,1,1,1,1009800000,1127300000,1127300000
0,3035,18,5500000,1,1,2,1372600000,1395800000,1408000000
0,3036,27,808830,1,436,2,1041400000,1350300000,1388400000
0,3037,43,50000,1,63,1,1262300000,1307000000,1307000000
0,3038,9,1600000,1,17,1,1262300000,1318200000,1318200000
0,3039,27,2200000,1,223,1,1230800000,1364300000,1364300000
0,3040,9,71798,1,45,1,1230800000,1245000000,1245000000
0,3041,7,21550000,1,1,4,1104500000,1116500000,1223900000
0,3042,179,2000000,7,437,1,1167600000,1334600000,1334600000
1,3043,3,59000,1,63,2,1262300000,1311300000,1314700000
0,3044,47,3272200,7,15,1,1104500000,1248400000,1248400000
0,3045,43,3030500,7,438,1,1230800000,1378900000,1378900000
0,3046,323,107760000,28,94,4,1136100000,1136100000,1284300000
0,3047,6,750000000,1,26,1,338170000,1396900000,1396900000
0,3048,20,3600000,1,178,1,1372600000,1379800000,1379800000
0,3049,6,6000000,1,1,1,599620000,1156800000,1156800000
0,3050,324,874690,1,439,3,1235900000,1243800000,1305600000
0,3051,59,16000000,1,16,1,1230800000,1286800000,1286800000
0,3052,27,1247800,10,145,1,1167600000,1404700000,1404700000
0,3053,325,2000000,20,71,2,1328100000,1344500000,1388100000
0,3054,22,525000,1,45,4,1325400000,1370400000,1402500000
0,3055,94,100000,1,180,1,1219100000,1217500000,1217500000
0,3056,20,3050000,1,16,2,1312200000,1328700000,1381800000
0,3057,22,5500000,1,1,1,946680000,1157100000,1157100000
0,3058,18,450000,1,6,2,1325500000,1330600000,1372600000
0,3059,22,500000,1,1,2,1072900000,1159700000,1385900000
0,3060,7,4460000,1,1,6,1341100000,1325400000,1396300000
0,3061,113,1050600,1,178,1,1378400000,1390300000,1390300000
0,3062,7,250000,1,178,1,1293800000,1345700000,1345700000
0,3063,6,1400000,1,19,1,1262300000,1316500000,1316500000
0,3064,6,1000000,17,42,1,970010000,946680000,946680000
0,3065,47,1000000,11,32,1,1104500000,1265000000,1265000000
0,3066,6,13500000,1,19,2,915150000,1105600000,1151700000
0,3067,7,5000,1,51,1,1392200000,1393500000,1393500000
0,3068,22,7330000,3,20,2,788920000,1312200000,1364800000
0,3069,73,18000000,1,308,1,94694000,1405300000,1405300000
0,3070,254,50000,1,6,2,1372600000,1357000000,1372600000
0,3071,17,17750000,1,45,4,915150000,1055300000,1337700000
0,3072,44,279230,1,30,3,1335800000,1361500000,1406600000
0,3073,68,65000000,1,17,1,978310000,1155700000,1155700000
0,3074,23,13840000,3,5,4,1028200000,1101900000,1230800000
0,3075,10,13000000,9,146,3,1230800000,1222800000,1272700000
0,3076,19,289000,1,8,2,1346500000,1370000000,1402300000
0,3077,26,7646300,1,19,2,1199100000,1289900000,1377200000
0,3078,6,500000,1,36,1,347160000,1339700000,1339700000
0,3079,326,500000,1,21,1,1361500000,1361300000,1361300000
0,3080,25,35059,25,427,1,1367500000,1372600000,1372600000
0,3081,7,1515300,7,15,1,1167600000,1393800000,1393800000
0,3082,7,2414,14,440,1,1293800000,1349700000,1349700000
0,3083,112,750000,1,6,1,1325500000,1325500000,1325500000
1,3084,20,5000000,1,1,1,1233400000,1265000000,1265000000
0,3085,18,3900000,1,16,1,1359700000,1361300000,1361300000
0,3086,18,29786000,1,6,3,946680000,1094000000,1256700000
0,3087,15,500000,1,36,1,1159700000,1369900000,1369900000
0,3088,304,1486000,1,84,1,1167600000,1388500000,1388500000
0,3089,16,333330,20,441,1,1395100000,1354200000,1354200000
0,3090,113,75000,12,442,1,1313100000,1404400000,1404400000
0,3091,73,1000000,1,19,1,1212300000,1272200000,1272200000
0,3092,183,1008000,9,25,1,1293800000,1406900000,1406900000
0,3093,20,3111800,9,146,4,1289600000,1322700000,1373400000
0,3094,157,3500,1,178,1,1390300000,1390300000,1390300000
0,3095,18,784980,49,284,3,1205200000,1250900000,1388500000
0,3096,18,23100000,1,6,2,1364800000,1298900000,1323000000
0,3097,141,754470,1,6,2,1307600000,1336900000,1341100000
0,3098,20,500000,1,17,2,1328100000,1341100000,1359700000
0,3099,43,5257500,1,443,2,1325400000,1332900000,1408700000
0,3100,10,1000000,40,176,1,1315500000,1357000000,1357000000
0,3101,163,67500000,9,25,1,1333200000,1382900000,1382900000
0,3102,6,27000000,2,444,3,1230800000,1253100000,1368700000
0,3103,327,127650000,1,6,7,1180700000,1220200000,1404300000
0,3104,113,40000,1,30,1,1388500000,1390800000,1390800000
0,3105,12,40000,20,71,1,1333200000,1374700000,1374700000
0,3106,9,150000,1,2,1,1293800000,1308500000,1308500000
0,3107,78,300000,20,71,2,1183200000,1195300000,1289900000
0,3108,328,500000,1,93,2,1294000000,1346400000,1388700000
0,3109,157,369000,1,6,3,1341100000,1367400000,1389000000
0,3110,4,69605000,7,15,5,1104500000,1204700000,1337000000
0,3111,329,10000,1,445,1,1333800000,1355100000,1355100000
0,3112,26,40000,1,57,1,1312200000,1328700000,1328700000
0,3113,315,3800000,1,16,1,1325400000,1398900000,1398900000
0,3114,222,1000000,1,118,1,1284100000,1284100000,1284100000
0,3115,43,2133000,2,4,1,1049400000,1243800000,1243800000
0,3116,61,42000000,1,6,2,1285900000,1319000000,1366200000
0,3117,3,500000,1,1,1,1167600000,1248700000,1248700000
0,3118,6,1350000,7,15,2,1257000000,1302600000,1390300000
0,3119,3,59004,12,44,1,1357800000,1364700000,1364700000
0,3120,16,1500000,1,86,1,1377300000,1379500000,1379500000
1,3121,20,387700,23,185,1,1207900000,1212300000,1212300000
0,3122,171,167260,23,446,1,1328100000,1381400000,1381400000
0,3123,87,260000,9,25,1,1314800000,1331500000,1331500000
0,3124,23,262950,25,77,1,1299700000,1336600000,1336600000
0,3125,10,668100,9,25,1,1325400000,1293800000,1293800000
0,3126,315,3000000,15,38,2,1262300000,1306900000,1400800000
0,3127,63,884400,63,447,5,1320100000,1301600000,1351700000
0,3128,166,75000,64,448,1,1293800000,1406800000,1406800000
0,3129,19,2000000,1,16,1,1136100000,1264700000,1264700000
0,3130,6,8750000,1,41,3,1296500000,1297400000,1366800000
1,3131,330,350000,1,181,1,1230800000,1239900000,1239900000
0,3132,329,5000000,1,1,2,1262300000,1355800000,1397000000
0,3133,3,51295,23,62,1,1322800000,1364800000,1364800000
